"Year","Coordinates: Latitude","Coordinates: Longitude"
"2004","47.49756844","-122.26389386"
"2004","47.58035695","-122.39686433"
"2004","47.54043916","-122.26426832"
"2004","47.7233977","-122.2995037"
"2004","47.68500321","-122.30753618"
"2004","47.61385334","-122.31979377"
"2004","47.60399886","-122.32378355"
"2004","47.62899315","-122.36279311"
"2004","47.55044498","-122.37182593"
"2004","47.65467703","-122.3348527"
"2004","47.67652056","-122.28524817"
"2004","47.54570292","-122.3552305"
"2004","47.5455883","-122.35525044"
"2004","47.54583287","-122.35524341"
"2004","47.56270245","-122.38650404"
"2004","47.63255439","-122.36455292"
"2004","47.67104569","-122.3311161"
"2004","47.64952145","-122.41740661"
"2004","47.67665063","-122.31120074"
"2004","47.51885801","-122.33421976"
"2004","47.70620374","-122.32267168"
"2004","47.59042509","-122.32499694"
"2004","47.5361839","-122.38775134"
"2004","47.50946093","-122.26371199"
"2004","47.56090286","-122.35210364"
"2004","47.62704327","-122.28454729"
"2004","47.66724921","-122.40915637"
"2004","47.63241026","-122.28516633"
"2004","47.69352473","-122.39551897"
"2004","47.66555627","-122.26989253"
"2004","47.67180713","-122.38812787"
"2004","47.71720019","-122.3285421"
"2004","47.72783943","-122.33597848"
"2004","47.66021898","-122.37107885"
"2004","47.58389258","-122.38858405"
"2004","47.67639568","-122.28386989"
"2004","47.54840569","-122.3101418"
"2004","47.60331562","-122.33390674"
"2004","47.5331655","-122.26561825"
"2004","47.63874346","-122.39673948"
"2004","47.68277853","-122.37122671"
"2004","47.52888252","-122.26962843"
"2004","47.69983951","-122.27565341"
"2004","47.56337572","-122.31393293"
"2004","47.7125016","-122.28024227"
"2004","47.55127273","-122.38530846"
"2004","47.71223957","-122.27984361"
"2004","47.71227009","-122.2802602"
"2004","47.70782666","-122.31874524"
"2004","47.60740726","-122.33778279"
"2004","47.68179267","-122.37647977"
"2004","47.55093825","-122.26853512"
"2004","47.56269259","-122.39857942"
"2004","47.65290144","-122.33839788"
"2004","47.67927618","-122.35871192"
"2004","47.61783173","-122.33729971"
"2004","47.61779309","-122.33673423"
"2004","47.61827712","-122.33752331"
"2004","47.51397467","-122.3863936"
"2004","47.56511367","-122.37269242"
"2004","47.5377135","-122.28040583"
"2004","47.67510564","-122.37071874"
"2004","47.68002469","-122.40580069"
"2004","47.57456077","-122.346659"
"2004","47.65160441","-122.35396523"
"2004","47.70448477","-122.36660558"
"2004","47.66068588","-122.2888016"
"2004","47.70321451","-122.30604704"
"2004","47.56529851","-122.40788076"
"2004","47.58896005","-122.32834795"
"2004","47.54789025","-122.31603864"
"2004","47.71515521","-122.34450463"
"2004","47.6755099","-122.32254931"
"2004","47.6067527","-122.29917498"
"2004","47.68834955","-122.39269065"
"2004","47.5228561","-122.26285781"
"2004","47.67622548","-122.40410129"
"2004","47.66925273","-122.37016579"
"2004","47.57972855","-122.38055272"
"2004","47.52900341","-122.38367437"
"2004","47.63346474","-122.3457001"
"2004","47.54729195","-122.39667294"
"2004","47.59801835","-122.32545883"
"2004","47.5981844","-122.32545242"
"2004","47.53687137","-122.38279336"
"2004","47.6848736","-122.37222586"
"2004","47.68487271","-122.37207305"
"2004","47.64608666","-122.35206078"
"2004","47.57046165","-122.2776446"
"2004","47.69073793","-122.29367023"
"2004","47.63459147","-122.35999297"
"2004","47.57046165","-122.2776446"
"2004","47.68908079","-122.38245753"
"2004","47.69094042","-122.35298"
"2004","47.6849154","-122.32965954"
"2004","47.67426372","-122.27982315"
"2004","47.67711095","-122.34881815"
"2004","47.67358147","-122.31540491"
"2004","47.69327801","-122.29422072"
"2004","47.5392186","-122.39330084"
"2004","47.53666555","-122.37866396"
"2004","47.69575626","-122.39956559"
"2004","47.58481518","-122.39568872"
"2004","47.6770454","-122.31894987"
"2004","47.64912939","-122.27589914"
"2004","47.70197585","-122.31673959"
"2004","47.70200492","-122.31655766"
"2004","47.68242697","-122.2683351"
"2004","47.67463115","-122.35875072"
"2004","47.66791202","-122.31162758"
"2004","47.54960256","-122.38508071"
"2004","47.63746948","-122.36945486"
"2004","47.53817515","-122.37288935"
"2004","47.6177509","-122.31532398"
"2004","47.57206427","-122.40406738"
"2004","47.55649321","-122.39181622"
"2004","47.6599409","-122.28304489"
"2004","47.58660887","-122.39363309"
"2004","47.59942503","-122.30611666"
