"Year","Coordinates: Latitude","Coordinates: Longitude"
"2012","47.52829858","-122.38519422"
"2012","47.61911369","-122.31718898"
"2012","47.67440277","-122.37776049"
"2012","47.61463684","-122.31479526"
"2012","47.61461795","-122.31441998"
"2012","47.61488514","-122.31443598"
"2012","47.68253379","-122.27267691"
"2012","47.66414599","-122.31665515"
"2012","47.67450964","-122.27308713"
"2012","47.63836997","-122.27812383"
"2012","47.67884774","-122.27269278"
"2012","47.56485863","-122.38336699"
"2012","47.73143645","-122.32785791"
"2012","47.59222477","-122.33696944"
"2012","47.59222477","-122.33696944"
"2012","47.67221761","-122.3839145"
"2012","47.63212774","-122.34654089"
"2012","47.55739752","-122.2851064"
"2012","47.66224751","-122.31990493"
"2012","47.66224751","-122.31990493"
"2012","47.66224751","-122.31990493"
"2012","47.66224751","-122.31990493"
"2012","47.66224751","-122.31990493"
"2012","47.7204134","-122.3539069"
"2012","47.59020853","-122.39077728"
"2012","47.67402707","-122.38351943"
"2012","47.62221174","-122.33559922"
"2012","47.71165953","-122.2817361"
"2012","47.6198634","-122.32382539"
"2012","47.62014259","-122.32373031"
"2012","47.62014259","-122.32373031"
"2012","47.61020384","-122.31077664"
"2012","47.61523711","-122.33836402"
"2012","47.54044968","-122.2679417"
"2012","47.56297321","-122.2887427"
"2012","47.55852014","-122.29066305"
"2012","47.7246757","-122.3329714"
"2012","47.58206074","-122.39314205"
"2012","47.53791755","-122.39268539"
"2012","47.67927722","-122.29822484"
"2012","47.59769844","-122.29843954"
"2012","47.71321073","-122.2933816"
"2012","47.70380548","-122.3464948"
"2012","47.59242591","-122.29626318"
"2012","47.681591","-122.29178572"
"2012","47.67584559","-122.37003731"
"2012","47.62566868","-122.34182192"
"2012","47.65147124","-122.38442409"
"2012","47.66994426","-122.27831261"
"2012","47.56634781","-122.3857946"
"2012","47.62280567","-122.30678751"
"2012","47.64518106","-122.404219"
"2012","47.58428016","-122.38208524"
"2012","47.59958953","-122.29467549"
"2012","47.67368079","-122.39914843"
"2012","47.67272228","-122.32940507"
"2012","47.64340269","-122.3242399"
"2012","47.67402984","-122.37672957"
"2012","47.67044006","-122.37670215"
"2012","47.66355573","-122.29227999"
"2012","47.67499415","-122.37727474"
"2012","47.67511666","-122.37727581"
"2012","47.7196916","-122.29295345"
"2012","47.71986382","-122.2929826"
"2012","47.63879936","-122.37214945"
"2012","47.59934558","-122.29468968"
"2012","47.66456455","-122.36735508"
"2012","47.5672167","-122.40856595"
"2012","47.52407099","-122.28460922"
"2012","47.58655291","-122.31698219"
"2012","47.6921988","-122.29196022"
"2012","47.60187988","-122.29727547"
"2012","47.68137578","-122.27328487"
"2012","47.62758115","-122.36382892"
"2012","47.6564207","-122.32127839"
"2012","47.68239349","-122.26626374"
"2012","47.67280917","-122.38447362"
"2012","47.69884882","-122.35968008"
"2012","47.5937425","-122.28754995"
"2012","47.62491053","-122.31703633"
"2012","47.66514003","-122.2693483"
"2012","47.67207384","-122.38175979"
"2012","47.56724864","-122.3077676"
"2012","47.66108404","-122.34481315"
"2012","47.61242238","-122.28794221"
"2012","47.67068593","-122.37771651"
"2012","47.62265808","-122.32617082"
"2012","47.65373124","-122.35175857"
"2012","47.6954836","-122.34348044"
"2012","47.6582122","-122.34830696"
"2012","47.69321959","-122.31808219"
"2012","47.63039568","-122.31225022"
"2012","47.72662133","-122.28532461"
"2013","47.72943418","-122.2915677"
"2013","47.67594803","-122.30535506"
"2013","47.65081408","-122.38419229"
"2013","47.6086266","-122.32373921"
"2013","47.6219867","-122.28967806"
"2013","47.54193584","-122.38750667"
"2013","47.66701972","-122.38192667"
"2013","47.66976863","-122.38154619"
"2013","47.63928194","-122.40048665"
"2013","47.54091276","-122.38961458"
"2013","47.60063018","-122.3054709"
"2013","47.68509327","-122.27439585"
"2013","47.6086266","-122.32373921"
"2013","47.67555156","-122.38131047"
"2013","47.67900255","-122.35488799"
"2013","47.72459575","-122.3626807"
"2013","47.62168644","-122.31191586"
"2013","47.7325639","-122.35590968"
"2013","47.67545155","-122.3814245"
"2013","47.63643026","-122.36984413"
"2013","47.62055542","-122.29965189"
"2013","47.65295277","-122.35594409"
"2013","47.67328409","-122.3722031"
"2013","47.68125134","-122.3539674"
"2013","47.72993438","-122.35142757"
"2013","47.70488348","-122.33954857"
"2013","47.68255198","-122.3903213"
"2013","47.63862124","-122.39223487"
"2013","47.62251637","-122.33391663"
"2013","47.61716307","-122.29694684"
"2013","47.62397513","-122.35973583"
"2013","47.51886955","-122.27104374"
"2013","47.67382014","-122.36586337"
"2013","47.63751441","-122.38753129"
"2013","47.56511973","-122.36410264"
"2013","47.59624999","-122.29612553"
"2013","47.54019907","-122.38682577"
"2013","47.69727815","-122.35968024"
"2013","47.68454769","-122.34913213"
"2013","47.6056972","-122.2902315"
"2013","47.65330477","-122.3575118"
"2013","47.70384536","-122.35994951"
"2013","47.57900951","-122.38891134"
"2013","47.56373681","-122.38576254"
"2013","47.55885458","-122.2988204"
"2013","47.5827045","-122.39314779"
"2013","47.534711","-122.37985244"
"2013","47.64507861","-122.37447333"
"2013","47.66075808","-122.39075125"
"2013","47.65921936","-122.38628843"
"2013","47.67647419","-122.31971686"
"2013","47.57731697","-122.41631665"
"2013","47.67218604","-122.38070247"
"2013","47.67805745","-122.28391874"
"2013","47.57541686","-122.29387906"
"2013","47.63683956","-122.27889419"
"2013","47.57784686","-122.39356423"
"2013","47.64349281","-122.35407746"
"2013","47.63354305","-122.34627566"
"2013","47.67220261","-122.38355045"
"2013","47.6759687","-122.3055722"
"2013","47.55550263","-122.33117486"
"2013","47.67081747","-122.33326034"
"2013","47.55836067","-122.28326131"
"2013","47.62008154","-122.31924602"
"2013","47.66441956","-122.29318911"
"2013","47.63714765","-122.29046096"
"2013","47.55508091","-122.33214586"
"2013","47.67426793","-122.37687338"
"2013","47.61132947","-122.3145436"
"2013","47.6957486","-122.37662529"
"2013","47.65805687","-122.34584908"
"2013","47.6178657","-122.30019944"
"2013","47.6199079","-122.3481733"
"2013","47.62290009","-122.32335813"
"2013","47.64003747","-122.27877581"
"2013","47.65358467","-122.35375938"
"2013","47.67062562","-122.37948321"
"2013","47.64866803","-122.38391577"
"2013","47.54369497","-122.37541674"
"2013","47.61834052","-122.30917341"
"2013","47.61824169","-122.30918695"
"2013","47.67438868","-122.34876474"
"2013","47.63114281","-122.30334626"
"2013","47.60029945","-122.32845883"
"2013","47.53627969","-122.37705466"
"2013","47.61101271","-122.31382147"
"2013","47.66695987","-122.37685902"
"2013","47.53707522","-122.38773432"
"2013","47.58761376","-122.30908769"
"2013","47.68563546","-122.37724313"
"2013","47.69566251","-122.32653956"
"2013","47.67076509","-122.29423151"
"2013","47.70502468","-122.37712234"
"2013","47.68883825","-122.35555418"
"2013","47.62426174","-122.31162516"
"2013","47.66690809","-122.33930476"
"2013","47.68539241","-122.3720484"
"2013","47.68614231","-122.33503231"
"2013","47.56965147","-122.29010427"
"2013","47.67926234","-122.30637573"
"2013","47.58467225","-122.32964369"
"2013","47.70049468","-122.33919181"
"2013","47.66786255","-122.38113375"
"2013","47.71325584","-122.31028445"
"2013","47.67364157","-122.37218811"
"2013","47.67783973","-122.30096733"
"2013","47.6956513","-122.3603907"
"2013","47.57616312","-122.41516412"
"2013","47.6268792","-122.32382867"
"2013","47.6961777","-122.28723811"
"2013","47.51718765","-122.3973189"
"2013","47.66148571","-122.31570458"
"2013","47.67206147","-122.3749349"
"2013","47.63757229","-122.28406968"
"2013","47.6209878","-122.29773922"
"2013","47.68996929","-122.32654724"
"2013","47.61725833","-122.30993266"
"2013","47.5633091","-122.38466196"
"2013","47.63686807","-122.32757344"
"2013","47.66914865","-122.32458672"
"2013","47.67137242","-122.28168329"
"2013","47.57982728","-122.30912181"
"2013","47.67472185","-122.38541512"
"2013","47.58507148","-122.32206676"
"2013","47.6073291","-122.30426818"
"2013","47.57300453","-122.37894509"
"2013","47.59392757","-122.28750332"
"2013","47.53396663","-122.37877941"
"2013","47.72505576","-122.28182253"
"2013","47.64081755","-122.32036517"
"2013","47.66359349","-122.3188612"
"2013","47.64270822","-122.41121149"
"2013","47.55539173","-122.26653726"
"2013","47.64660959","-122.38800763"
"2013","47.59410967","-122.29636879"
"2013","47.66061398","-122.40316678"
"2013","47.6699677","-122.31715904"
"2013","47.6220197","-122.29878658"
"2013","47.55032888","-122.2845555"
"2013","47.5260479","-122.31150813"
"2013","47.69832991","-122.31677219"
"2013","47.66371298","-122.31871058"
"2013","47.60246647","-122.31772324"
"2013","47.62001578","-122.34197672"
"2013","47.67054426","-122.38801647"
"2013","47.59587605","-122.29797529"
"2013","47.72394782","-122.36199867"
"2013","47.51719838","-122.39465426"
"2013","47.67570176","-122.37993971"
"2013","47.69371474","-122.3620883"
"2013","47.55047534","-122.39810036"
"2013","47.54917374","-122.38413"
"2013","47.66442478","-122.29155847"
"2013","47.61607339","-122.31465128"
"2013","47.54315181","-122.37567647"
"2013","47.68729345","-122.33343855"
"2013","47.59317967","-122.38406241"
"2013","47.63619109","-122.34287009"
"2013","47.56233329","-122.36288721"
"2013","47.69432842","-122.34308463"
"2013","47.54327113","-122.37553117"
"2013","47.69881755","-122.31789071"
"2013","47.63557012","-122.34628914"
"2013","47.70196287","-122.30564066"
"2013","47.56579846","-122.38183332"
"2013","47.57054446","-122.29140762"
"2013","47.62995773","-122.28029316"
"2013","47.63692446","-122.36146004"
"2013","47.55391777","-122.28897981"
"2013","47.691826","-122.34928159"
"2013","47.62301247","-122.32338565"
"2013","47.67549945","-122.38696548"
"2013","47.62789811","-122.28587869"
"2013","47.69845193","-122.39279113"
"2013","47.67481154","-122.3904705"
"2013","47.55470935","-122.33339353"
"2013","47.69810647","-122.37027325"
"2013","47.61665268","-122.33262784"
"2013","47.66930636","-122.31159826"
"2013","47.63840934","-122.34317029"
"2013","47.69186188","-122.31463342"
"2013","47.5594479","-122.36197938"
"2013","47.68918503","-122.37121324"
"2013","47.68160145","-122.29125287"
"2013","47.64827306","-122.33575265"
"2013","47.53761153","-122.39211174"
"2013","47.64767064","-122.33596516"
"2013","47.60180947","-122.30025048"
"2013","47.69218714","-122.34584198"
"2013","47.65724321","-122.34565971"
"2013","47.67713214","-122.31051516"
"2013","47.62158027","-122.35569974"
"2013","47.53715763","-122.38773991"
"2013","47.58283615","-122.31309616"
"2013","47.70409824","-122.28846106"
"2013","47.61226958","-122.28886781"
"2013","47.61732036","-122.3252791"
"2013","47.67046705","-122.39526385"
"2013","47.65699449","-122.31530042"
"2013","47.67285685","-122.25658672"
"2013","47.64830188","-122.38908489"
"2013","47.72168202","-122.31117987"
"2013","47.61251813","-122.34167639"
"2013","47.68490993","-122.33290607"
"2013","47.63724141","-122.32370373"
"2013","47.64584216","-122.31656648"
"2013","47.61235335","-122.29175258"
"2013","47.65513804","-122.33717885"
"2013","47.70030612","-122.3424698"
"2013","47.68671948","-122.3338243"
"2013","47.64896225","-122.31858899"
"2013","47.58356449","-122.31571951"
"2013","47.65713734","-122.39199049"
"2013","47.69434384","-122.35072841"
"2013","47.64055705","-122.27935116"
"2013","47.60187557","-122.31082161"
"2013","47.69215357","-122.34044711"
"2013","47.61728899","-122.31670399"
"2013","47.69359145","-122.33810731"
"2013","47.68406803","-122.31443252"
"2013","47.72204791","-122.31121717"
"2013","47.66476705","-122.28393959"
"2013","47.66466502","-122.28379159"
"2013","47.56484645","-122.27300247"
"2013","47.64147934","-122.28421633"
"2013","47.52486867","-122.37159519"
"2013","47.72134649","-122.28920117"
"2013","47.56931261","-122.38711714"
"2013","47.55397224","-122.36027168"
"2013","47.58542454","-122.32186576"
"2013","47.63938457","-122.27818332"
"2013","47.61954638","-122.32147348"
"2013","47.68779227","-122.33277315"
"2013","47.68386535","-122.29291006"
"2013","47.61889103","-122.30507666"
"2013","47.54894465","-122.38751753"
"2013","47.6877381","-122.3765045"
"2013","47.67800755","-122.2884766"
"2013","47.66419083","-122.3058052"
"2013","47.68372065","-122.30212672"
"2013","47.64181604","-122.32662117"
"2013","47.66144483","-122.387245"
"2013","47.50322433","-122.38679559"
"2013","47.71590391","-122.30539139"
"2013","47.58580679","-122.32312124"
"2013","47.65836439","-122.34111924"
"2013","47.5685875","-122.2836718"
"2013","47.58681078","-122.31105203"
"2013","47.61490167","-122.30808086"
"2013","47.68209586","-122.3531868"
"2013","47.71418889","-122.27840154"
"2013","47.6278276","-122.35129422"
"2013","47.66431096","-122.3062387"
"2013","47.68356048","-122.35356481"
"2013","47.63930619","-122.38660803"
"2013","47.57282774","-122.33359521"
"2013","47.69352959","-122.34071954"
"2013","47.70252906","-122.38823842"
"2013","47.61805139","-122.3104763"
"2013","47.66831327","-122.26129857"
"2013","47.56013448","-122.38642978"
"2013","47.58441513","-122.39809779"
"2013","47.56773695","-122.35883326"
"2013","47.72992192","-122.29021525"
"2013","47.73219906","-122.3080727"
"2013","47.61136255","-122.31184646"
"2013","47.68078128","-122.36861898"
"2013","47.60604809","-122.31452961"
"2013","47.568485","-122.3582773"
"2013","47.54512541","-122.27243362"
"2013","47.6843168","-122.37469039"
"2013","47.70785837","-122.27866448"
"2013","47.67490966","-122.39239495"
"2013","47.67992488","-122.36528571"
"2013","47.53472969","-122.3742607"
"2013","47.70251031","-122.31350267"
"2013","47.65577125","-122.31703645"
"2013","47.67132529","-122.28661031"
"2013","47.66382852","-122.31872657"
"2013","47.58832191","-122.3868274"
"2013","47.64467797","-122.32490365"
"2013","47.6924173","-122.26928252"
"2013","47.52894647","-122.35824814"
"2013","47.69456489","-122.29090949"
"2013","47.68584148","-122.32273754"
"2013","47.6064785","-122.3313647"
"2013","47.67433409","-122.33380965"
"2013","47.65968125","-122.31465218"
"2013","47.66006585","-122.31403576"
"2013","47.66420738","-122.369899"
"2013","47.66423518","-122.37034326"
"2013","47.68711919","-122.39730369"
"2013","47.67108327","-122.37326681"
"2013","47.69663379","-122.40124208"
"2013","47.72641849","-122.30870333"
"2013","47.61856836","-122.30141491"
"2013","47.61345364","-122.3190926"
"2013","47.61326647","-122.31853558"
"2013","47.61310859","-122.31853304"
"2013","47.66925765","-122.28266461"
"2013","47.60308087","-122.30666559"
"2013","47.60819051","-122.29965679"
"2013","47.67628937","-122.30001174"
"2013","47.66903233","-122.40212141"
"2013","47.61353964","-122.2940152"
"2013","47.64982075","-122.33676699"
"2013","47.57009447","-122.28678566"
"2013","47.54770865","-122.38954288"
"2013","47.68308951","-122.36553122"
"2013","47.60883394","-122.3105378"
"2013","47.64968547","-122.33665355"
"2013","47.68133369","-122.34527502"
"2013","47.6388865","-122.32676972"
"2013","47.66853804","-122.3537027"
"2013","47.6736474","-122.38602385"
"2013","47.59203856","-122.29302507"
"2013","47.58121431","-122.31507263"
"2013","47.62498078","-122.33884523"
"2013","47.64379783","-122.32537153"
"2013","47.66885812","-122.36250938"
"2013","47.55325061","-122.33016726"
"2013","47.65180329","-122.34444989"
"2013","47.6519473","-122.34455073"
"2013","47.65210536","-122.3445218"
"2013","47.65155384","-122.3443593"
"2013","47.68574328","-122.37725344"
"2013","47.58528648","-122.31415504"
"2013","47.63952964","-122.32930064"
"2013","47.67141024","-122.29656338"
"2013","47.66829786","-122.39941966"
"2013","47.6575664","-122.31585506"
"2013","47.66089359","-122.3315999"
"2013","47.62366955","-122.36031425"
"2013","47.55942167","-122.3651271"
"2013","47.61961085","-122.29686161"
"2013","47.64304439","-122.40136246"
"2013","47.65448168","-122.35570669"
"2013","47.61975799","-122.31468401"
"2013","47.70706942","-122.34638753"
"2013","47.67570882","-122.32673231"
"2013","47.664832","-122.3531768"
"2013","47.67476066","-122.3769727"
"2013","47.69086494","-122.3645861"
"2013","47.53990235","-122.39604741"
"2013","47.54024098","-122.39617109"
"2013","47.54009788","-122.39612127"
"2013","47.53999348","-122.39609821"
"2013","47.53978854","-122.39612575"
"2013","47.68804284","-122.37518021"
"2013","47.58598319","-122.31808938"
"2013","47.55926496","-122.28655389"
"2013","47.70833372","-122.32204755"
"2013","47.72886267","-122.33601787"
"2013","47.71353032","-122.32096301"
"2013","47.58337294","-122.3824421"
"2013","47.6785508","-122.3975368"
"2013","47.62006091","-122.34734191"
"2013","47.61992997","-122.34734195"
"2013","47.64306689","-122.34220382"
"2013","47.62383597","-122.33143982"
"2013","47.67556597","-122.32421876"
"2013","47.56530748","-122.37479877"
"2013","47.66889485","-122.4019692"
"2013","47.61586972","-122.33938109"
"2013","47.61586972","-122.33938109"
"2013","47.6411172","-122.3286364"
"2013","47.69143979","-122.37170499"
"2013","47.61218571","-122.31201285"
"2013","47.62572461","-122.33390848"
"2013","47.60233927","-122.3131416"
"2013","47.69321106","-122.37170856"
"2013","47.6938151","-122.36830507"
"2013","47.62109782","-122.29583706"
"2013","47.62345613","-122.33409713"
"2013","47.54084988","-122.39595621"
"2013","47.55669881","-122.40082071"
"2013","47.63135095","-122.27891163"
"2013","47.56312022","-122.39377048"
"2013","47.65964996","-122.36320622"
"2013","47.61075029","-122.30833661"
"2013","47.62410007","-122.3153487"
"2013","47.65181878","-122.34371138"
"2013","47.6968155","-122.30255833"
"2013","47.6507093","-122.31954659"
"2013","47.66632612","-122.28502706"
"2013","47.63682527","-122.38772595"
"2013","47.57091762","-122.40177898"
"2013","47.65725553","-122.32008031"
"2013","47.67550841","-122.3842953"
"2013","47.66687296","-122.27630894"
"2013","47.68566469","-122.35391448"
"2013","47.62000164","-122.29835936"
"2013","47.68206625","-122.30487851"
"2013","47.60246647","-122.31772324"
"2013","47.63822526","-122.36463526"
"2013","47.64619987","-122.31874951"
"2013","47.61604972","-122.31651347"
"2013","47.52125293","-122.35949168"
"2013","47.52136692","-122.35947138"
"2013","47.63091982","-122.36211716"
"2013","47.54034904","-122.39625397"
"2013","47.65919218","-122.31905619"
"2013","47.6462072","-122.41383839"
"2013","47.54957629","-122.31659536"
"2013","47.65945213","-122.35127024"
"2013","47.6241378","-122.33869307"
"2013","47.6944234","-122.34308942"
"2013","47.60494883","-122.30415649"
"2013","47.67966436","-122.38514013"
"2013","47.67403413","-122.37592666"
"2013","47.63372377","-122.34694641"
"2013","47.58911363","-122.30868562"
"2013","47.67638837","-122.39161443"
"2013","47.6797265","-122.39637377"
"2013","47.70479739","-122.36581517"
"2013","47.54923795","-122.38691854"
"2013","47.64954018","-122.33358545"
"2013","47.60554256","-122.3048103"
"2013","47.55648826","-122.2902749"
"2013","47.6760791","-122.31843753"
"2013","47.54968812","-122.30776081"
"2013","47.6763615","-122.31822051"
"2013","47.67603205","-122.31808277"
"2013","47.54310792","-122.29994011"
"2013","47.67059831","-122.25587538"
"2013","47.54976561","-122.39276281"
"2013","47.67436558","-122.38154801"
"2013","47.62033328","-122.33325022"
"2013","47.6201316","-122.33377869"
"2013","47.6770064","-122.33033441"
"2013","47.70493183","-122.30130602"
"2013","47.63003731","-122.31977156"
"2013","47.62989196","-122.31979327"
"2013","47.68257961","-122.39450012"
"2013","47.68239788","-122.28615219"
"2013","47.65157136","-122.34232241"
"2013","47.61445461","-122.32419357"
"2013","47.61144428","-122.29064416"
"2013","47.66332904","-122.29354006"
"2013","47.66597909","-122.33251563"
"2013","47.64080902","-122.30689191"
"2013","47.58839196","-122.28714288"
"2013","47.54988467","-122.39274718"
"2013","47.64166175","-122.36522703"
"2013","47.67801833","-122.3765046"
"2013","47.62153303","-122.29365652"
"2013","47.61474356","-122.32825171"
"2013","47.61481944","-122.32759306"
"2013","47.5925722","-122.38693599"
"2013","47.65846956","-122.34813719"
"2013","47.66910376","-122.37249725"
"2013","47.63515113","-122.36396578"
"2013","47.64790943","-122.33815788"
"2013","47.64790943","-122.33815788"
"2013","47.64790943","-122.33815788"
"2013","47.67575882","-122.39073132"
"2013","47.58035008","-122.3217416"
"2013","47.56195518","-122.2879256"
"2013","47.67013721","-122.28416702"
"2013","47.69164591","-122.36963032"
"2013","47.56520327","-122.38734758"
"2013","47.61054586","-122.31435252"
"2013","47.56132705","-122.39401303"
"2013","47.68434924","-122.30510267"
"2013","47.66972241","-122.33570431"
"2013","47.5892885","-122.30870467"
"2013","47.67635883","-122.3180632"
"2013","47.55386493","-122.35731081"
"2013","47.65816246","-122.31902666"
"2013","47.56520327","-122.38734758"
"2013","47.62045998","-122.29833028"
"2013","47.68976027","-122.3752275"
"2013","47.63872167","-122.40289917"
"2013","47.62599096","-122.28722888"
"2013","47.62106401","-122.34012208"
"2013","47.69830825","-122.38913638"
"2013","47.57629282","-122.40841755"
"2013","47.65304482","-122.35212382"
"2013","47.57006447","-122.28811792"
"2013","47.57006447","-122.28811792"
"2013","47.68023868","-122.29063693"
"2013","47.62122019","-122.34001425"
"2013","47.55810016","-122.26475881"
"2013","47.61430491","-122.31643927"
"2013","47.61399123","-122.29594115"
"2013","47.61446271","-122.31662769"
"2013","47.66203852","-122.28793904"
"2013","47.62264265","-122.33941026"
"2013","47.64592112","-122.36243486"
"2013","47.67546219","-122.38449597"
"2013","47.68283595","-122.32927899"
"2013","47.65794367","-122.31903617"
"2013","47.6974015","-122.36913435"
"2013","47.62836372","-122.29961712"
"2013","47.64994502","-122.37908581"
"2013","47.58598777","-122.38342585"
"2013","47.56549837","-122.39690312"
"2013","47.72343432","-122.28944468"
"2013","47.70050761","-122.38811656"
"2013","47.57450991","-122.38717044"
"2013","47.6746595","-122.39278477"
"2013","47.51735155","-122.28556855"
"2013","47.55032229","-122.28386542"
"2013","47.62440845","-122.3139213"
"2013","47.6102238","-122.31584809"
"2013","47.72374714","-122.35855818"
"2013","47.61445083","-122.32272831"
"2013","47.61727963","-122.30347804"
"2013","47.53618273","-122.38684612"
"2013","47.57533206","-122.29805089"
"2013","47.6758089","-122.37832158"
"2013","47.5351809","-122.39134108"
"2013","47.67075884","-122.37735821"
"2013","47.62154693","-122.34016446"
"2013","47.65749396","-122.3477217"
"2013","47.65729058","-122.34773112"
"2013","47.63530442","-122.35291214"
"2013","47.55220218","-122.38208976"
"2013","47.56271724","-122.38441689"
"2013","47.70187033","-122.33705028"
"2013","47.67411555","-122.38386659"
"2013","47.67403731","-122.37693373"
"2013","47.67119239","-122.29755178"
"2013","47.62743163","-122.35123908"
"2013","47.66732702","-122.36779673"
"2013","47.66067314","-122.39744714"
"2013","47.67997203","-122.38618096"
"2013","47.56556415","-122.40313326"
"2013","47.67602339","-122.31825595"
"2013","47.67635248","-122.31846005"
"2013","47.62326209","-122.31434686"
"2013","47.55025614","-122.32299786"
"2013","47.62154693","-122.34016446"
"2013","47.69110983","-122.29098867"
"2013","47.66458324","-122.36711245"
"2013","47.5417339","-122.38756813"
"2013","47.54190977","-122.3877843"
"2013","47.59616277","-122.29967833"
"2013","47.61448988","-122.3052498"
"2013","47.54200799","-122.38400196"
"2013","47.69448644","-122.37701617"
"2013","47.69346772","-122.33752516"
"2013","47.53989927","-122.39280821"
"2013","47.60338983","-122.30566837"
"2013","47.67507126","-122.28058612"
"2013","47.66401436","-122.35082349"
"2013","47.67819366","-122.37536764"
"2013","47.69868294","-122.36548982"
"2013","47.6860413","-122.3491204"
"2013","47.67606249","-122.31861621"
"2013","47.67149116","-122.30004849"
"2013","47.65443764","-122.37336324"
"2013","47.66919402","-122.3835102"
"2013","47.67833075","-122.30088425"
"2013","47.71896494","-122.29247667"
"2013","47.72309033","-122.31032012"
"2013","47.6756892","-122.32645756"
"2013","47.63318368","-122.27884429"
"2013","47.71012276","-122.33270057"
"2013","47.68749167","-122.32996921"
"2013","47.69227675","-122.3078544"
"2013","47.60071184","-122.31971735"
"2013","47.60152081","-122.32174206"
"2013","47.60116881","-122.32271141"
"2013","47.60069899","-122.31911626"
"2013","47.60070043","-122.32185775"
"2013","47.60117049","-122.32225675"
"2013","47.60071824","-122.32216611"
"2013","47.6011258","-122.32144254"
"2013","47.60066833","-122.32154241"
"2013","47.60068844","-122.3194182"
"2013","47.60140683","-122.32081101"
"2013","47.60139876","-122.32134511"
"2013","47.60150234","-122.3227595"
"2013","47.60044042","-122.3199202"
"2013","47.60108456","-122.32183641"
"2013","47.60131033","-122.3227285"
"2013","47.60119603","-122.32082198"
"2013","47.60130395","-122.32184244"
"2013","47.64658945","-122.3163033"
"2013","47.65890609","-122.27210036"
"2013","47.6784629","-122.39165768"
"2013","47.62116459","-122.33477595"
"2013","47.63725687","-122.33070879"
"2013","47.69370985","-122.36311624"
"2013","47.62178193","-122.33550518"
"2013","47.61305209","-122.30781972"
"2013","47.64045582","-122.40579828"
"2013","47.53607056","-122.37091534"
"2013","47.61314224","-122.3190576"
"2013","47.64813078","-122.36483979"
"2013","47.64813078","-122.36483979"
"2013","47.64813078","-122.36483979"
"2013","47.64813078","-122.36483979"
"2013","47.58659662","-122.39700818"
"2013","47.65170083","-122.36775686"
"2013","47.67392812","-122.32501117"
"2013","47.68769672","-122.39938171"
"2013","47.73197135","-122.35937509"
"2013","47.54828517","-122.39821763"
"2013","47.58190439","-122.40197131"
"2013","47.53257225","-122.2690876"
"2013","47.63529436","-122.37729945"
"2013","47.5343985","-122.36003316"
"2013","47.52200238","-122.3575247"
"2013","47.66144483","-122.387245"
"2013","47.66461107","-122.31718245"
"2014","47.56271724","-122.38441689"
"2014","47.62652445","-122.36188496"
"2014","47.56082621","-122.37965874"
"2014","47.62603942","-122.32163015"
"2014","47.51004341","-122.25258083"
"2014","47.55721946","-122.38119232"
"2014","47.67627035","-122.29223132"
"2014","47.67627035","-122.29223132"
"2014","47.65016741","-122.31872045"
"2014","47.57860334","-122.30308904"
"2014","47.62060764","-122.31120284"
"2014","47.60231892","-122.30609666"
"2014","47.64369004","-122.40684119"
"2014","47.53143373","-122.32417835"
"2014","47.56939217","-122.29487061"
"2014","47.63204687","-122.36012973"
"2014","47.70191692","-122.3757856"
"2014","47.62853099","-122.36205385"
"2014","47.61387582","-122.32525567"
"2014","47.6790829","-122.30559042"
"2014","47.64592899","-122.41464303"
"2014","47.57067525","-122.28763511"
"2014","47.67672919","-122.27080403"
"2014","47.56382104","-122.31387741"
"2014","47.71943742","-122.2858518"
"2014","47.69430829","-122.34283222"
"2014","47.67874076","-122.37438933"
"2014","47.56748938","-122.38702825"
"2014","47.67180494","-122.38291985"
"2014","47.62779324","-122.35380915"
"2014","47.62299238","-122.34195392"
"2014","47.61853026","-122.29514534"
"2014","47.6064222","-122.31180215"
"2014","47.66686917","-122.27912188"
"2014","47.68568248","-122.27496365"
"2014","47.63425196","-122.27882282"
"2014","47.61469501","-122.31172934"
"2014","47.67211803","-122.38633914"
"2014","47.56146418","-122.38857112"
"2014","47.57726246","-122.40844914"
"2014","47.59585761","-122.29962455"
"2014","47.59873839","-122.29890894"
"2014","47.57409721","-122.29390925"
"2014","47.64680885","-122.36120535"
"2014","47.67509408","-122.38853277"
"2014","47.58868189","-122.30494235"
"2014","47.55346304","-122.39342376"
"2014","47.61963156","-122.3009548"
"2014","47.69034941","-122.38080968"
"2014","47.51047355","-122.27128435"
"2014","47.65999873","-122.39257594"
"2014","47.67014001","-122.40858287"
"2014","47.67438525","-122.3818242"
"2014","47.65198501","-122.36406547"
"2014","47.56670441","-122.40818664"
"2014","47.61361762","-122.31852882"
"2014","47.63116139","-122.34194796"
"2014","47.62557632","-122.3177101"
"2014","47.56273521","-122.38254401"
"2014","47.67402409","-122.37812047"
"2014","47.64897167","-122.3668464"
"2014","47.65016741","-122.31872045"
"2014","47.60138873","-122.3034577"
"2014","47.55447507","-122.38737663"
"2014","47.67014073","-122.28448715"
"2014","47.66860315","-122.40908315"
"2014","47.56974742","-122.38624755"
"2014","47.67035485","-122.36647486"
"2014","47.54734425","-122.39280815"
"2014","47.55728664","-122.38187132"
"2014","47.71154849","-122.35526205"
"2014","47.56594683","-122.39852851"
"2014","47.67544249","-122.27531691"
"2014","47.58966307","-122.29304397"
"2014","47.69369755","-122.29274309"
